xDate,xHour,REGION,MICRO_CLUSTER,Subscluster,CLUSTER2b,site_id,BSC_ID,BCF_ID,BTS_ID,CELL_ID,BAND,tch_avail,TBF_DROP,CSSR,gsm_data_total_traffic_DL,Drop_Call_Rate_2,TCH_Traffic_trf_24c,HOSR,TASR,SDCCH_DROP,DLQUAL0_5,ULQUAL0_5,Date_hour,id
2021-04-16 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.25,100.0,49.3,0.0,1.13,100.0,100.0,0.0,99.77,99.38,2021-04-16 09:00:00,44353
2021-04-16 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,744.44,0.0,0.03,100.0,100.0,0.0,100.0,92.56,2021-04-16 10:00:00,44351
2021-04-16 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,4.0,96.55,0.72,0.0,0.31,100.0,100.0,3.45,98.47,96.09,2021-04-16 10:00:00,44352
2021-04-16 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.39,98.65,256.79,0.0,0.56,100.0,100.0,1.35,99.95,96.8,2021-04-16 10:00:00,44353
2021-04-16 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,730.98,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-16 11:00:00,44351
2021-04-16 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.99,100.0,11.25,0.0,0.02,,100.0,0.0,100.0,100.0,2021-04-16 11:00:00,44352
2021-04-16 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.56,97.37,48.2,0.0,0.19,100.0,100.0,2.63,100.0,88.26,2021-04-16 11:00:00,44353
2021-04-16 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.15,,717.4,,0.0,,,0.0,,,2021-04-16 12:00:00,44351
2021-04-16 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,5.0,100.0,1.95,0.0,0.02,100.0,100.0,0.0,85.11,100.0,2021-04-16 12:00:00,44352
2021-04-16 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.8,100.0,199.13,0.0,0.23,100.0,100.0,0.0,99.87,90.16,2021-04-16 12:00:00,44353
2021-04-16 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,100.0,710.71,0.0,0.03,,100.0,0.0,34.74,100.0,2021-04-16 13:00:00,44351
2021-04-16 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,4.0,89.8,6.32,0.0,0.23,100.0,100.0,10.2,96.31,95.16,2021-04-16 13:00:00,44352
2021-04-16 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.44,94.83,158.31,0.0,0.96,100.0,100.0,5.17,99.92,99.0,2021-04-16 13:00:00,44353
2021-04-16 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,511.21,,0.0,,,50.0,,,2021-04-16 14:00:00,44351
2021-04-16 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,15.63,0.0,0.07,,100.0,0.0,100.0,97.87,2021-04-16 14:00:00,44352
2021-04-16 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,2.68,100.0,14.16,0.0,0.74,100.0,100.0,0.0,99.74,99.89,2021-04-16 14:00:00,44353
2021-04-16 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.08,100.0,695.77,0.0,0.02,100.0,100.0,0.0,100.0,100.0,2021-04-16 15:00:00,44351
2021-04-16 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,0.87,0.0,0.32,100.0,100.0,0.0,96.18,100.0,2021-04-16 15:00:00,44352
2021-04-16 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,95.95,18.71,0.0,0.26,,100.0,4.05,99.8,93.62,2021-04-16 15:00:00,44353
2021-04-16 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,100.0,723.08,0.0,0.02,,100.0,0.0,100.0,91.3,2021-04-16 16:00:00,44351
2021-04-16 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,1.89,100.0,75.49,0.0,0.1,,100.0,0.0,99.21,100.0,2021-04-16 16:00:00,44352
2021-04-16 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.37,98.73,50.88,0.0,0.37,100.0,100.0,1.27,97.14,99.16,2021-04-16 16:00:00,44353
2021-04-16 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,100.0,671.51,0.0,0.02,100.0,100.0,0.0,100.0,100.0,2021-04-16 17:00:00,44351
2021-04-16 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,96.15,0.14,0.0,0.09,100.0,100.0,3.85,97.48,100.0,2021-04-16 17:00:00,44352
2021-04-16 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.75,100.0,422.18,0.0,0.33,100.0,100.0,0.0,100.0,99.22,2021-04-16 17:00:00,44353
2021-04-16 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.15,,858.79,0.0,0.02,,,0.0,100.0,93.44,2021-04-16 18:00:00,44351
2021-04-16 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,92.59,42.36,0.0,0.12,100.0,100.0,7.41,95.86,96.08,2021-04-16 18:00:00,44352
2021-04-16 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,2.88,95.38,70.52,0.0,1.24,100.0,100.0,4.62,99.3,99.9,2021-04-16 18:00:00,44353
2021-04-16 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.12,100.0,651.74,,0.12,100.0,100.0,0.0,100.0,100.0,2021-04-16 19:00:00,44351
2021-04-16 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.78,96.0,1.94,0.0,0.07,100.0,100.0,4.0,100.0,100.0,2021-04-16 19:00:00,44352
2021-04-16 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.46,100.0,25.16,0.0,1.38,100.0,100.0,0.0,99.9,99.85,2021-04-16 19:00:00,44353
2021-04-16 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,-0.09,100.0,625.57,0.0,0.17,100.0,100.0,0.0,98.69,100.0,2021-04-16 20:00:00,44351
2021-04-16 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,92.59,4.83,20.0,1.53,0.0,100.0,7.41,96.95,99.56,2021-04-16 20:00:00,44352
2021-04-16 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.26,98.57,69.66,0.0,1.43,100.0,100.0,1.43,100.0,99.98,2021-04-16 20:00:00,44353
2021-04-16 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,,689.86,,0.0,,,0.0,,,2021-04-16 21:00:00,44351
2021-04-16 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,6.9,91.3,7.93,0.0,1.41,100.0,100.0,8.7,88.58,99.42,2021-04-16 21:00:00,44352
2021-04-16 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,4.24,97.22,248.64,0.0,1.7,,100.0,2.78,100.0,100.0,2021-04-16 21:00:00,44353
2021-04-16 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.03,,814.25,,0.0,,,0.0,,,2021-04-16 22:00:00,44351
2021-04-16 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,92.86,0.58,0.0,0.08,100.0,100.0,7.14,84.81,100.0,2021-04-16 22:00:00,44352
2021-04-16 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,97.5,10.15,0.0,0.0,,100.0,2.5,100.0,100.0,2021-04-16 22:00:00,44353
2021-04-17 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,763.16,,0.79,,,0.0,100.0,100.0,2021-04-17 00:00:00,44351
2021-04-17 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,0.43,,0.0,,,0.0,,,2021-04-17 00:00:00,44352
2021-04-17 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,,5.22,,0.0,,,2.86,,,2021-04-17 00:00:00,44353
2021-04-17 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,,710.66,,0.0,,,0.0,,,2021-04-17 01:00:00,44351
2021-04-17 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,0.43,,0.0,,,9.09,,,2021-04-17 01:00:00,44352
2021-04-17 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,3.78,0.0,0.01,,100.0,0.0,98.61,83.33,2021-04-17 01:00:00,44353
2021-04-17 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.43,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-17 02:00:00,44351
2021-04-17 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.38,93.33,163.66,0.0,0.09,,100.0,6.67,99.41,100.0,2021-04-17 02:00:00,44352
2021-04-17 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,92.86,2.48,0.0,0.07,100.0,100.0,7.14,95.71,92.86,2021-04-17 02:00:00,44353
2021-04-17 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,0.14,,0.0,,,0.0,,,2021-04-17 03:00:00,44351
2021-04-17 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,0.87,0.0,0.03,,100.0,0.0,95.93,100.0,2021-04-17 03:00:00,44352
2021-04-17 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,5.9,0.0,0.17,,100.0,0.0,100.0,100.0,2021-04-17 03:00:00,44353
2021-04-17 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-17 04:00:00,44351
2021-04-17 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,2.73,,0.0,,,5.26,,,2021-04-17 04:00:00,44352
2021-04-17 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.42,100.0,10.14,0.0,0.03,100.0,100.0,0.0,100.0,100.0,2021-04-17 04:00:00,44353
2021-04-17 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,6.82,100.0,57.85,0.0,0.0,,100.0,0.0,100.0,100.0,2021-04-17 05:00:00,44351
2021-04-17 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,1.2,100.0,136.81,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-17 05:00:00,44352
2021-04-17 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.29,97.98,359.17,0.0,0.08,,100.0,2.02,100.0,100.0,2021-04-17 05:00:00,44353
2021-04-17 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,0.0,0.02,,100.0,0.0,100.0,93.33,2021-04-17 06:00:00,44351
2021-04-17 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,92.31,1.31,0.0,0.11,,100.0,7.69,99.74,100.0,2021-04-17 06:00:00,44352
2021-04-17 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.24,97.73,10852.18,0.0,0.4,,100.0,2.27,99.83,94.75,2021-04-17 06:00:00,44353
2021-04-17 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-17 07:00:00,44351
2021-04-17 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,6.67,92.31,53.07,0.0,0.12,,100.0,7.69,100.0,97.61,2021-04-17 07:00:00,44352
2021-04-17 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,9.36,0.0,0.63,100.0,100.0,0.0,100.0,96.63,2021-04-17 07:00:00,44353
2021-04-17 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,0.63,,0.0,,,0.0,,,2021-04-17 08:00:00,44351
2021-04-17 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.23,100.0,1.59,0.0,0.07,100.0,100.0,0.0,100.0,100.0,2021-04-17 08:00:00,44352
2021-04-17 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.94,98.36,43.07,0.0,1.31,100.0,100.0,1.64,99.96,99.94,2021-04-17 08:00:00,44353
2021-04-17 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,-50.0,,0.0,,0.0,,,0.0,,,2021-04-17 09:00:00,44351
2021-04-17 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,106.33,3.23,0.0,0.19,,110.0,3.33,98.11,100.0,2021-04-17 09:00:00,44352
2021-04-17 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.35,95.35,124.56,0.0,0.22,,100.0,2.38,99.75,77.03,2021-04-17 09:00:00,44353
2021-04-17 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,-50.0,100.0,0.14,0.0,0.0,,100.0,0.0,100.0,100.0,2021-04-17 10:00:00,44351
2021-04-17 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.28,90.0,170.23,0.0,0.26,100.0,90.0,0.0,99.44,98.99,2021-04-17 10:00:00,44352
2021-04-17 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.95,104.55,303.48,0.0,0.9,,100.0,0.0,99.97,99.5,2021-04-17 10:00:00,44353
2021-04-17 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,1.91,0.0,0.03,,100.0,0.0,100.0,100.0,2021-04-17 11:00:00,44351
2021-04-17 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,1.54,90.0,1.45,0.0,0.1,,100.0,10.0,100.0,100.0,2021-04-17 11:00:00,44352
2021-04-17 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,98.51,16.29,0.0,0.51,100.0,100.0,1.49,99.79,98.57,2021-04-17 11:00:00,44353
2021-04-17 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.87,0.0,0.04,100.0,100.0,0.0,98.94,95.21,2021-04-17 12:00:00,44351
2021-04-17 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,1.99,0.0,0.1,,100.0,0.0,95.72,100.0,2021-04-17 12:00:00,44352
2021-04-17 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.2,97.59,186.88,0.0,1.02,100.0,100.0,2.41,99.92,96.85,2021-04-17 12:00:00,44353
2021-04-17 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,-50.0,100.0,0.0,0.0,1.41,,100.0,0.0,,,2021-04-17 13:00:00,44351
2021-04-17 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.51,100.0,70.11,0.0,0.03,100.0,100.0,0.0,97.5,96.25,2021-04-17 13:00:00,44352
2021-04-17 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.36,100.0,39.49,0.0,0.57,100.0,100.0,0.0,99.91,100.0,2021-04-17 13:00:00,44353
2021-04-17 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,18.75,100.0,74.43,0.0,0.68,100.0,100.0,0.0,100.0,99.99,2021-04-17 14:00:00,44351
2021-04-17 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,4.26,93.75,105.12,0.0,0.1,,100.0,6.25,99.12,98.82,2021-04-17 14:00:00,44352
2021-04-17 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.67,98.04,99.04,0.0,0.18,,100.0,1.96,99.82,88.97,2021-04-17 14:00:00,44353
2021-04-17 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,-11.11,,0.0,,0.0,,,0.0,,,2021-04-17 15:00:00,44351
2021-04-17 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,93.1,1.84,0.0,0.29,,100.0,6.9,98.78,100.0,2021-04-17 15:00:00,44352
2021-04-17 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.57,100.0,37.56,0.0,0.48,,100.0,0.0,99.82,94.51,2021-04-17 15:00:00,44353
2021-04-17 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,0.0,0.08,,100.0,0.0,100.0,96.68,2021-04-17 16:00:00,44351
2021-04-17 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,1.61,96.3,109.14,0.0,0.04,100.0,100.0,3.7,96.64,87.25,2021-04-17 16:00:00,44352
2021-04-17 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,2.3,100.0,27.81,0.0,2.46,100.0,100.0,0.0,99.83,99.92,2021-04-17 16:00:00,44353
2021-04-17 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,0.0,0.08,,100.0,0.0,100.0,99.61,2021-04-17 17:00:00,44351
2021-04-17 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,0.58,0.0,0.04,,100.0,0.0,98.99,100.0,2021-04-17 17:00:00,44352
2021-04-17 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.96,97.53,44.43,0.0,0.79,100.0,100.0,2.47,99.82,99.34,2021-04-17 17:00:00,44353
2021-04-17 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,28.57,,,2021-04-17 18:00:00,44351
2021-04-17 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.0,87.88,116.11,0.0,0.56,,100.0,12.12,97.03,100.0,2021-04-17 18:00:00,44352
2021-04-17 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,4.41,95.16,93.89,0.0,3.49,100.0,100.0,4.84,99.87,99.74,2021-04-17 18:00:00,44353
2021-04-17 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,,0.01,100.0,100.0,0.0,100.0,100.0,2021-04-17 19:00:00,44351
2021-04-17 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,92.31,1.52,0.0,0.71,,100.0,4.0,83.81,55.28,2021-04-17 19:00:00,44352
2021-04-17 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,96.23,8.61,0.0,1.02,100.0,100.0,3.77,99.85,99.17,2021-04-17 19:00:00,44353
2021-04-17 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,,0.0,100.0,100.0,0.0,100.0,100.0,2021-04-17 20:00:00,44351
2021-04-17 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,96.55,2.66,0.0,0.16,100.0,100.0,6.67,86.12,100.0,2021-04-17 20:00:00,44352
2021-04-17 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,4.57,98.08,1406.61,0.0,0.31,100.0,100.0,1.92,99.44,97.59,2021-04-17 20:00:00,44353
2021-04-17 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,,0.0,100.0,100.0,0.0,100.0,100.0,2021-04-17 21:00:00,44351
